participant_ID,program_ID,rm_engagement,gender_female,urm,pre_interest,post_interest
2022,2,2.5,1,1,3,3
2022,2,3,1,1,3,3
2022,2,2.75,1,1,3,3
2022,2,2.25,1,1,3,3
2022,2,2.25,1,1,3,3
2022,2,2.25,1,1,3,3
2022,2,2.25,1,1,3,3
2022,2,2.25,1,1,3,3
2022,2,1.5,1,1,3,3
2022,2,2.25,1,1,3,3
2023,2,1.5,1,1,1,1.333333333
2023,2,1.5,1,1,1,1.333333333
2023,2,2.75,1,1,1,1.333333333
2023,2,1.25,1,1,1,1.333333333
2025,2,3.25,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2025,2,3.25,1,1,2,2.333333333
2025,2,4,1,1,2,2.333333333
2025,2,3.5,1,1,2,2.333333333
2025,2,3.5,1,1,2,2.333333333
2025,2,3.25,1,1,2,2.333333333
2025,2,3.5,1,1,2,2.333333333
2025,2,3.75,1,1,2,2.333333333
2025,2,3.5,1,1,2,2.333333333
2025,2,4,1,1,2,2.333333333
2025,2,3.5,1,1,2,2.333333333
2025,2,3.75,1,1,2,2.333333333
2025,2,2.25,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2025,2,3.25,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2025,2,3.25,1,1,2,2.333333333
2025,2,2.5,1,1,2,2.333333333
2025,2,2.75,1,1,2,2.333333333
2038,2,3.5,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,3.5,0,1,2.3333333333333335,NA
2038,2,2.5,0,1,2.3333333333333335,NA
2038,2,2.25,0,1,2.3333333333333335,NA
2038,2,2.75,0,1,2.3333333333333335,NA
2038,2,3.5,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,2.75,0,1,2.3333333333333335,NA
2038,2,3.25,0,1,2.3333333333333335,NA
2038,2,3.5,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,2.75,0,1,2.3333333333333335,NA
2038,2,1,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,4,0,1,2.3333333333333335,NA
2038,2,1,0,1,2.3333333333333335,NA
2038,2,3,0,1,2.3333333333333335,NA
2039,2,2.25,1,1,1.3333333333333333,1
2039,2,1.75,1,1,1.3333333333333333,1
2039,2,2.5,1,1,1.3333333333333333,1
2039,2,2.75,1,1,1.3333333333333333,1
2039,2,3.5,1,1,1.3333333333333333,1
2039,2,3.75,1,1,1.3333333333333333,1
2039,2,1.75,1,1,1.3333333333333333,1
2039,2,1.75,1,1,1.3333333333333333,1
2039,2,1.5,1,1,1.3333333333333333,1
2039,2,3.5,1,1,1.3333333333333333,1
2039,2,2.5,1,1,1.3333333333333333,1
2039,2,2,1,1,1.3333333333333333,1
2039,2,2,1,1,1.3333333333333333,1
2039,2,2.25,1,1,1.3333333333333333,1
2039,2,2,1,1,1.3333333333333333,1
2039,2,2.5,1,1,1.3333333333333333,1
2039,2,2,1,1,1.3333333333333333,1
2039,2,2.5,1,1,1.3333333333333333,1
2039,2,2,1,1,1.3333333333333333,1
2039,2,2.5,1,1,1.3333333333333333,1
2039,2,1.75,1,1,1.3333333333333333,1
2039,2,2.75,1,1,1.3333333333333333,1
2039,2,2.25,1,1,1.3333333333333333,1
2040,2,1.5,0,1,NA,1.666666667
2040,2,3,0,1,NA,1.666666667
2040,2,2.25,0,1,NA,1.666666667
2040,2,3.5,0,1,NA,1.666666667
2040,2,1.25,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,2.25,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,2,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2040,2,1,0,1,NA,1.666666667
2041,2,3,0,1,2.3333333333333335,1.666666667
2041,2,2,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,2,0,1,2.3333333333333335,1.666666667
2041,2,1,0,1,2.3333333333333335,1.666666667
2041,2,1,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,1,0,1,2.3333333333333335,1.666666667
2041,2,1.5,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,1.75,0,1,2.3333333333333335,1.666666667
2041,2,1.5,0,1,2.3333333333333335,1.666666667
2041,2,1.75,0,1,2.3333333333333335,1.666666667
2041,2,2.5,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,1.75,0,1,2.3333333333333335,1.666666667
2041,2,1,0,1,2.3333333333333335,1.666666667
2041,2,1,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,1.25,0,1,2.3333333333333335,1.666666667
2041,2,2.25,0,1,2.3333333333333335,1.666666667
2041,2,4,0,1,2.3333333333333335,1.666666667
2041,2,3,0,1,2.3333333333333335,1.666666667
2042,2,1.75,1,1,1.6666666666666667,1
2042,2,1.25,1,1,1.6666666666666667,1
2042,2,1,1,1,1.6666666666666667,1
2042,2,2.25,1,1,1.6666666666666667,1
2042,2,3,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,1.5,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,1.25,1,1,1.6666666666666667,1
2042,2,2.75,1,1,1.6666666666666667,1
2042,2,3.25,1,1,1.6666666666666667,1
2042,2,2.25,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,1,1,1,1.6666666666666667,1
2042,2,1.25,1,1,1.6666666666666667,1
2042,2,1.75,1,1,1.6666666666666667,1
2042,2,1.5,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2042,2,1,1,1,1.6666666666666667,1
2042,2,1.5,1,1,1.6666666666666667,1
2042,2,2,1,1,1.6666666666666667,1
2043,2,4,0,0,3.3333333333333335,4
2043,2,3.5,0,0,3.3333333333333335,4
2043,2,3.75,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,3,0,0,3.3333333333333335,4
2043,2,3,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,3.5,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,3.75,0,0,3.3333333333333335,4
2043,2,3.75,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,3.75,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
2043,2,3,0,0,3.3333333333333335,4
2043,2,4,0,0,3.3333333333333335,4
5044,5,3.25,0,1,3,3.333333333
5044,5,4,0,1,3,3.333333333
5044,5,2.5,0,1,3,3.333333333
5044,5,3.75,0,1,3,3.333333333
5044,5,2.25,0,1,3,3.333333333
5044,5,3.5,0,1,3,3.333333333
5044,5,3.25,0,1,3,3.333333333
5044,5,3.25,0,1,3,3.333333333
5044,5,3.75,0,1,3,3.333333333
5044,5,3,0,1,3,3.333333333
2045,2,2.75,1,1,2.6666666666666665,2
2045,2,2.75,1,1,2.6666666666666665,2
2045,2,2,1,1,2.6666666666666665,2
2045,2,1.75,1,1,2.6666666666666665,2
2045,2,3,1,1,2.6666666666666665,2
2045,2,4,1,1,2.6666666666666665,2
2045,2,2,1,1,2.6666666666666665,2
2045,2,2.5,1,1,2.6666666666666665,2
2045,2,2,1,1,2.6666666666666665,2
2045,2,2.5,1,1,2.6666666666666665,2
2045,2,2.75,1,1,2.6666666666666665,2
2045,2,3.75,1,1,2.6666666666666665,2
2045,2,2.75,1,1,2.6666666666666665,2
2045,2,2.25,1,1,2.6666666666666665,2
2045,2,2.25,1,1,2.6666666666666665,2
2046,2,1,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,3.25,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,3,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,2.75,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,3.5,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2046,2,4,0,0,3,2.333333333
2047,2,2.75,1,1,1,NA
2047,2,2.75,1,1,1,NA
2047,2,3.5,1,1,1,NA
2047,2,2.75,1,1,1,NA
2047,2,2,1,1,1,NA
2047,2,2.75,1,1,1,NA
2047,2,1.25,1,1,1,NA
2047,2,3.75,1,1,1,NA
2047,2,3.5,1,1,1,NA
2047,2,4,1,1,1,NA
2047,2,2.75,1,1,1,NA
2047,2,1,1,1,1,NA
2047,2,3.75,1,1,1,NA
2047,2,2.75,1,1,1,NA
2047,2,4,1,1,1,NA
1048,1,3.25,1,0,3.3333333333333335,3
1048,1,3.75,1,0,3.3333333333333335,3
1048,1,2.5,1,0,3.3333333333333335,3
1048,1,3.25,1,0,3.3333333333333335,3
1048,1,3,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
1048,1,2,1,0,3.3333333333333335,3
8200,8,3.25,0,1,4,NA
8200,8,3.25,0,1,4,NA
8200,8,3.75,0,1,4,NA
8200,8,3.75,0,1,4,NA
8200,8,2.75,0,1,4,NA
8200,8,2.5,0,1,4,NA
8200,8,2,0,1,4,NA
8200,8,2.5,0,1,4,NA
8200,8,2,0,1,4,NA
8200,8,3,0,1,4,NA
8200,8,3.25,0,1,4,NA
8201,8,3,0,0,3,3.333333333
8201,8,2.5,0,0,3,3.333333333
8201,8,2,0,0,3,3.333333333
8201,8,3,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,2.5,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,2,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,2,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,3,0,0,3,3.333333333
8201,8,2.75,0,0,3,3.333333333
8201,8,2,0,0,3,3.333333333
8201,8,1.5,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
8201,8,1.75,0,0,3,3.333333333
8201,8,2.25,0,0,3,3.333333333
4056,4,3.75,0,1,NA,3.333333333
4056,4,2.5,0,1,NA,3.333333333
4056,4,3.5,0,1,NA,3.333333333
4056,4,3,0,1,NA,3.333333333
4056,4,3,0,1,NA,3.333333333
4056,4,3,0,1,NA,3.333333333
4056,4,2.25,0,1,NA,3.333333333
4056,4,3.25,0,1,NA,3.333333333
4093,4,4,1,1,4,4
4093,4,3.75,1,1,4,4
4093,4,4,1,1,4,4
4093,4,3,1,1,4,4
4093,4,4,1,1,4,4
4093,4,2.75,1,1,4,4
4093,4,3.75,1,1,4,4
4093,4,4,1,1,4,4
4093,4,4,1,1,4,4
4093,4,4,1,1,4,4
4093,4,4,1,1,4,4
4093,4,2,1,1,4,4
4093,4,3,1,1,4,4
4093,4,4,1,1,4,4
4093,4,1.75,1,1,4,4
4093,4,2.25,1,1,4,4
4066,4,2,0,1,3.3333333333333335,NA
4066,4,2,0,1,3.3333333333333335,NA
4066,4,1.75,0,1,3.3333333333333335,NA
4066,4,2.5,0,1,3.3333333333333335,NA
4066,4,2,0,1,3.3333333333333335,NA
4066,4,3,0,1,3.3333333333333335,NA
4066,4,2.5,0,1,3.3333333333333335,NA
4066,4,2.75,0,1,3.3333333333333335,NA
4066,4,2,0,1,3.3333333333333335,NA
4066,4,2.25,0,1,3.3333333333333335,NA
4066,4,1.5,0,1,3.3333333333333335,NA
4066,4,1.25,0,1,3.3333333333333335,NA
4066,4,2.25,0,1,3.3333333333333335,NA
4066,4,1.75,0,1,3.3333333333333335,NA
4066,4,1.5,0,1,3.3333333333333335,NA
4066,4,2.5,0,1,3.3333333333333335,NA
4066,4,3,0,1,3.3333333333333335,NA
4066,4,2.25,0,1,3.3333333333333335,NA
4067,4,3.25,1,1,4,4
4067,4,3.75,1,1,4,4
4067,4,2.25,1,1,4,4
4067,4,2.75,1,1,4,4
4067,4,3.5,1,1,4,4
4067,4,3.25,1,1,4,4
4067,4,2.25,1,1,4,4
4067,4,3.5,1,1,4,4
4067,4,3.25,1,1,4,4
4067,4,2.25,1,1,4,4
4067,4,2.75,1,1,4,4
4067,4,3.75,1,1,4,4
4067,4,3.5,1,1,4,4
4067,4,3.25,1,1,4,4
4067,4,3.25,1,1,4,4
4067,4,2,1,1,4,4
4067,4,2.75,1,1,4,4
4067,4,3.5,1,1,4,4
4067,4,2.5,1,1,4,4
4067,4,2.5,1,1,4,4
4068,4,2.75,1,1,4,3.666666667
4068,4,1.5,1,1,4,3.666666667
4068,4,1.25,1,1,4,3.666666667
4068,4,2.25,1,1,4,3.666666667
4068,4,2.75,1,1,4,3.666666667
4068,4,2.25,1,1,4,3.666666667
4068,4,3,1,1,4,3.666666667
4068,4,2.5,1,1,4,3.666666667
4068,4,3,1,1,4,3.666666667
4068,4,3,1,1,4,3.666666667
4068,4,3.5,1,1,4,3.666666667
4068,4,4,1,1,4,3.666666667
4068,4,4,1,1,4,3.666666667
4068,4,3.5,1,1,4,3.666666667
4068,4,2.75,1,1,4,3.666666667
